9,
1277,
2107,
3417,
112,
151,
116,
83,
87,
13,
7,
145,
41,
7,
116,
52,
46,
104,
5,
2220,
1926,
36,
79,
2111,
35,
986,
65,
111,
169,
965,
62,
104,
1021,
197,
3400,
1913,
113,
39,
53,
255,
1934,
123,
193,
46,
1987,
7,
3284,
53,
252,
151,
107,
177,
1982,
51,
175,
3319,
127,
2169,
6,
4,
7,
2226,
112,
8,
1995,
12,
124,
195,
131,
12,
106,
214,
118,
3459,
5,
118,
49,
29,
236,
102,
119,
98,
70,
91,
3270,
154,
190,
51,
12,
109,
105,
14,
3256,
89,
132,
109,
41,
9,
3317,
197,
110,
114,
48,
78,
109,
1995,
40,
10,
93,
59,
203,
186,
41,
8,
7,
105,
96,
233,
12,
10,
36,
92,
92,
28,
14,
117,
8,
9,
16,
197,
36,
103,
2010,
2214,
216,
10,
40,
3356,
173,
1999,
123,
183,
59,
72,
2123,
99,
38,
32,
2265,
200,
68,
3277,
45,
78,
64,
28,
72,
42,
133,
13,
49,
1968,
188,
8,
3343,
56,
81,
141,
111,
70,
156,
174,
237,
181,
202,
6,
115,
188,
242,
159,
4,
77,
59,
190,
7,
116,
122,
64,
100,
2111,
5,
81,
6,
126,
21,
199,
1977,
177,
108,
6,
119,
2121,
2243,
129,
139,
946,
88,
2116,
28,
57,
8,
30,
106,
137,
190,
25,
126,
115,
171,
125,

