X	aeria	NCBITaxon:344619	eria	NCBITaxon:38201
X	aerococcus	NCBITaxon:1376	anaerococcus	NCBITaxon:165781
X	aethusa	NCBITaxon:40954	ethusa	NCBITaxon:547245
X	aganaspis	NCBITaxon:303489	ganaspis	NCBITaxon:63431
X	agapetus	NCBITaxon:177628	anagapetus	NCBITaxon:177967
X	aglia	NCBITaxon:469311	glia	NCBITaxon:90462
X	aglossata	NCBITaxon:41188	glossata	NCBITaxon:41192
X	agonopsis	NCBITaxon:428027	gonopsis	NCBITaxon:302078
X	agrias	NCBITaxon:442177	grias	NCBITaxon:79571
X	aidia	NCBITaxon:58506	idia	NCBITaxon:95224
X	aira	NCBITaxon:281066	ira	NCBITaxon:717365
X	ajania	NCBITaxon:99024	jania	NCBITaxon:31398
X	ajuga	NCBITaxon:38596	juga	NCBITaxon:101423
X	akania	NCBITaxon:19375	kania	NCBITaxon:271782
X	akapala	NCBITaxon:303606	kapala	NCBITaxon:266237
X	akentrogonida	NCBITaxon:319671	kentrogonida	NCBITaxon:37911
X	aleiodes	NCBITaxon:55940	leiodes	NCBITaxon:174919
X	alestes	NCBITaxon:42484	lestes	NCBITaxon:181493
X	alestidae	NCBITaxon:61320	lestidae	NCBITaxon:126181
X	alethe	NCBITaxon:197521	lethe	NCBITaxon:76217
X	aletris	NCBITaxon:119988	analetris	NCBITaxon:240917
X	alibertia	NCBITaxon:58508	libertia	NCBITaxon:58960
X	alima pacifica	NCBITaxon:870556	lima pacifica	NCBITaxon:740998
X	alima	NCBITaxon:85139	lima	NCBITaxon:102305
X	alionycteris	NCBITaxon:662937	lionycteris	NCBITaxon:148085
X	alipaster	NCBITaxon:220321	lipaster	NCBITaxon:148653
X	alycidae	NCBITaxon:708319	lycidae	NCBITaxon:71196
X	alycus	NCBITaxon:708380	lycus	NCBITaxon:343804
X	alysicarpus	NCBITaxon:287750	lysicarpus	NCBITaxon:178127
X	amantis	NCBITaxon:267091	mantis	NCBITaxon:7507
X	amauria	NCBITaxon:160430	mauria	NCBITaxon:289722
X	ameira	NCBITaxon:512211	meira	NCBITaxon:215252
X	amelinae	NCBITaxon:267072	melinae	NCBITaxon:1008253
X	ametropodidae	NCBITaxon:219476	metropodidae	NCBITaxon:309630
X	amida	NCBITaxon:511873	mida	NCBITaxon:463663
X	amigus	NCBITaxon:380889	aramigus	NCBITaxon:39807
X	amolops	NCBITaxon:109941	molops	NCBITaxon:106377
X	amorphus	NCBITaxon:580891	anamorphus	NCBITaxon:484800
X	amyosoma	NCBITaxon:220509	myosoma	NCBITaxon:81305
X	amyrmex	NCBITaxon:603008	myrmex	NCBITaxon:122884
X	amyrsidea	NCBITaxon:160078	myrsidea	NCBITaxon:160161
X	ananas	NCBITaxon:4615	anas	NCBITaxon:8837
X	anapidae	NCBITaxon:233277	apidae	NCBITaxon:7459
X	anapochrysa	NCBITaxon:417535	apochrysa	NCBITaxon:279437
X	anaptus	NCBITaxon:403901	aptus	NCBITaxon:347979
X	anareolatae	NCBITaxon:523721	areolatae	NCBITaxon:523722
X	anarta	NCBITaxon:685402	arta	NCBITaxon:688609
X	anarthrophyllum	NCBITaxon:247921	arthrophyllum	NCBITaxon:46387
X	anartia	NCBITaxon:145889	artia	NCBITaxon:429512
X	anasa	NCBITaxon:236421	nasa	NCBITaxon:228056
X	anasca	NCBITaxon:10209	asca	NCBITaxon:704020
X	anasterias	NCBITaxon:466974	asterias	NCBITaxon:7602
X	anastrabe	NCBITaxon:255898	astrabe	NCBITaxon:646629
X	anaulacus	NCBITaxon:177265	aulacus	NCBITaxon:315840
X	andinomys	NCBITaxon:118861	dinomys	NCBITaxon:108858
X	andira	NCBITaxon:48129	dira	NCBITaxon:366226
X	andoa	NCBITaxon:324227	doa	NCBITaxon:655166
X	anechites	NCBITaxon:184262	echites	NCBITaxon:141557
X	aneides	NCBITaxon:57541	neides	NCBITaxon:238653
X	aneilema	NCBITaxon:75414	eilema	NCBITaxon:464723
X	anelsonia	NCBITaxon:359814	nelsonia	NCBITaxon:4193
X	anemopsis	NCBITaxon:108407	nemopsis	NCBITaxon:6150
X	anetia	NCBITaxon:127255	etia	NCBITaxon:302982
X	aneulophus	NCBITaxon:117153	eulophus	NCBITaxon:108651
X	angelonieae	NCBITaxon:216780	gelonieae	NCBITaxon:235886
X	anhemialges	NCBITaxon:708382	hemialges	NCBITaxon:474199
X	anidarnes sp. ex ficus perforata	NCBITaxon:929553	idarnes sp. ex ficus perforata	NCBITaxon:425461
X	anidarnes	NCBITaxon:929548	idarnes	NCBITaxon:75214
X	anidiops	NCBITaxon:389752	idiops	NCBITaxon:389759
X	aniseia	NCBITaxon:197349	iseia	NCBITaxon:197402
X	anisochilus	NCBITaxon:204105	isochilus	NCBITaxon:123154
X	anisocoma	NCBITaxon:231841	isocoma	NCBITaxon:71059
X	anisognathus	NCBITaxon:62157	isognathus	NCBITaxon:325887
X	anisolepis	NCBITaxon:161142	isolepis	NCBITaxon:76455
X	anisonema	NCBITaxon:186754	isonema	NCBITaxon:141573
X	anisopogon	NCBITaxon:58174	isopogon	NCBITaxon:16965
X	anisoptera	NCBITaxon:6964	isoptera	NCBITaxon:7501
X	anisosticta	NCBITaxon:185876	isosticta	NCBITaxon:476751
X	anisotes	NCBITaxon:141290	isotes	NCBITaxon:226773
X	anisothrix	NCBITaxon:41474	isothrix	NCBITaxon:30624
X	anisotoma	NCBITaxon:156232	isotoma	NCBITaxon:57736
X	annitella	NCBITaxon:591983	nitella	NCBITaxon:3149
X	anodontinae	NCBITaxon:293112	odontinae	NCBITaxon:925788
X	anodontites	NCBITaxon:152238	odontites	NCBITaxon:321417
X	anoides	NCBITaxon:281535	oides	NCBITaxon:131680
X	anolis	NCBITaxon:28377	deanolis	NCBITaxon:925790
X	anomia	NCBITaxon:102291	nomia	NCBITaxon:178050
X	anomius	NCBITaxon:225253	nomius	NCBITaxon:177449
X	anomoea	NCBITaxon:131587	omoea	NCBITaxon:331221
X	anonthobium	NCBITaxon:206799	onthobium	NCBITaxon:206716
X	anonyx	NCBITaxon:398848	onyx	NCBITaxon:862436
X	anorasema	NCBITaxon:266162	orasema	NCBITaxon:266172
X	anorthodes	NCBITaxon:95184	orthodes	NCBITaxon:56400
X	anotophysi	NCBITaxon:186634	otophysi	NCBITaxon:186627
X	anotopteridae	NCBITaxon:557381	notopteridae	NCBITaxon:31092
X	anotopterus	NCBITaxon:172142	notopterus	NCBITaxon:42653
X	anoxynops	NCBITaxon:416437	oxynops	NCBITaxon:695958
X	anthalia	NCBITaxon:192469	thalia	NCBITaxon:34761
X	anthelia	NCBITaxon:280797	thelia	NCBITaxon:54622
X	antheliaceae	NCBITaxon:280796	theliaceae	NCBITaxon:94599
X	anthia	NCBITaxon:170348	thia	NCBITaxon:557275
X	anthus	NCBITaxon:36258	disanthus	NCBITaxon:54451
X	anthyllis	NCBITaxon:118890	thyllis	NCBITaxon:210260
X	antiaris	NCBITaxon:241857	tiaris	NCBITaxon:93068
X	antiaropsis	NCBITaxon:241859	tiaropsis	NCBITaxon:662020
X	anticarsia	NCBITaxon:129554	carsia	NCBITaxon:685404
X	anticharis	NCBITaxon:258764	charis	NCBITaxon:419710
X	antichloris	NCBITaxon:694921	chloris	NCBITaxon:66012
X	anticoma	NCBITaxon:291246	coma	NCBITaxon:873066
X	antidaphne	NCBITaxon:36004	daphne	NCBITaxon:66680
X	antigonia	NCBITaxon:143339	gonia	NCBITaxon:179472
X	antillus	NCBITaxon:414773	tillus	NCBITaxon:295696
X	antilopinae	NCBITaxon:9950	lopinae	NCBITaxon:169451
X	antimora	NCBITaxon:473346	mora	NCBITaxon:162852
X	antiporus	NCBITaxon:107777	proporus	NCBITaxon:442656
X	antiporus	NCBITaxon:107777	tiporus	NCBITaxon:309226
X	antirhea	NCBITaxon:43446	rhea	NCBITaxon:8797
X	antisabia	NCBITaxon:413209	sabia	NCBITaxon:13664
X	antitrichia	NCBITaxon:84255	trichia	NCBITaxon:145616
X	antitrogus	NCBITaxon:247271	trogus	NCBITaxon:274369
X	antonia	NCBITaxon:60095	imantonia	NCBITaxon:97495
X	antonina	NCBITaxon:249539	tonina	NCBITaxon:75434
X	anuroctonus	NCBITaxon:246982	uroctonus	NCBITaxon:246987
X	aonyx	NCBITaxon:76722	onyx	NCBITaxon:862436
X	aorchis	NCBITaxon:413035	orchis	NCBITaxon:59332
X	aosa	NCBITaxon:230015	osa	NCBITaxon:297543
X	aotus	NCBITaxon:9505	otus	NCBITaxon:56272
X	apansporoblastina	NCBITaxon:6033	pansporoblastina	NCBITaxon:6037
X	apanteles	NCBITaxon:7404	panteles	NCBITaxon:144427
X	aparapotamon	NCBITaxon:511395	parapotamon	NCBITaxon:511369
X	aparatrigona	NCBITaxon:596876	paratrigona	NCBITaxon:166431
X	apareiodon	NCBITaxon:42612	pareiodon	NCBITaxon:648141
